10.5281/zenodo.282268,,1175-5326,"Aarvik, Leif & Karisch, Timm & Marthinsen, Gunnhild","Review of the Afrotropical genus Dracontogena Diakonoff, 1970 (Lepidoptera, Tortricidae) with descriptions of eight new species",2012,2010,Zootaxa,345,372,http://treatment.plazi.org/id/03C13418FFE7FF981AE7FF70384FFE98,"Dracontogena Diakonoff, 1970",genus,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Dracontogena,,
10.5281/zenodo.282268,,1175-5326,"Aarvik, Leif & Karisch, Timm & Marthinsen, Gunnhild","Review of the Afrotropical genus Dracontogena Diakonoff, 1970 (Lepidoptera, Tortricidae) with descriptions of eight new species",2012,2010,Zootaxa,345,372,http://treatment.plazi.org/id/03C13418FFE8FF8A1AE7F9463D83FD64,Dracontogena gilligani Aarvik & Karisch,species,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Dracontogena,gilligani,sp. nov.
10.5281/zenodo.282268,,1175-5326,"Aarvik, Leif & Karisch, Timm & Marthinsen, Gunnhild","Review of the Afrotropical genus Dracontogena Diakonoff, 1970 (Lepidoptera, Tortricidae) with descriptions of eight new species",2012,2010,Zootaxa,345,372,http://treatment.plazi.org/id/03C13418FFE8FF971AE7FF303819F93A,Dracontogena kingstoni Aarvik & Karisch,species,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Dracontogena,kingstoni,sp. nov.
10.5281/zenodo.282268,,1175-5326,"Aarvik, Leif & Karisch, Timm & Marthinsen, Gunnhild","Review of the Afrotropical genus Dracontogena Diakonoff, 1970 (Lepidoptera, Tortricidae) with descriptions of eight new species",2012,2010,Zootaxa,345,372,http://treatment.plazi.org/id/03C13418FFECFF901AE7F9C93908FDAF,Dracontogena angolensis Aarvik & Karisch,species,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Dracontogena,angolensis,sp. nov.
10.5281/zenodo.282268,,1175-5326,"Aarvik, Leif & Karisch, Timm & Marthinsen, Gunnhild","Review of the Afrotropical genus Dracontogena Diakonoff, 1970 (Lepidoptera, Tortricidae) with descriptions of eight new species",2012,2010,Zootaxa,345,372,http://treatment.plazi.org/id/03C13418FFEDFF921AE7FBC5384CF869,Dracontogena bjornstadi Aarvik & Karisch,species,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Dracontogena,bjornstadi,sp. nov.
10.5281/zenodo.282268,,1175-5326,"Aarvik, Leif & Karisch, Timm & Marthinsen, Gunnhild","Review of the Afrotropical genus Dracontogena Diakonoff, 1970 (Lepidoptera, Tortricidae) with descriptions of eight new species",2012,2010,Zootaxa,345,372,http://treatment.plazi.org/id/03C13418FFEDFF921AE7FF30393CFBBB,Dracontogena rubondoensis Aarvik & Karisch,species,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Dracontogena,rubondoensis,sp. nov.
10.5281/zenodo.282268,,1175-5326,"Aarvik, Leif & Karisch, Timm & Marthinsen, Gunnhild","Review of the Afrotropical genus Dracontogena Diakonoff, 1970 (Lepidoptera, Tortricidae) with descriptions of eight new species",2012,2010,Zootaxa,345,372,http://treatment.plazi.org/id/03C13418FFEEFF911AE7F9813F59F978,Dracontogena metamorphica,species,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Dracontogena,metamorphica,
10.5281/zenodo.282268,,1175-5326,"Aarvik, Leif & Karisch, Timm & Marthinsen, Gunnhild","Review of the Afrotropical genus Dracontogena Diakonoff, 1970 (Lepidoptera, Tortricidae) with descriptions of eight new species",2012,2010,Zootaxa,345,372,http://treatment.plazi.org/id/03C13418FFEEFF911AE7FC50388AFA67,"Dracontogena tonitrualis (Meyrick, 1934)",species,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Dracontogena,tonitrualis,
10.5281/zenodo.282268,,1175-5326,"Aarvik, Leif & Karisch, Timm & Marthinsen, Gunnhild","Review of the Afrotropical genus Dracontogena Diakonoff, 1970 (Lepidoptera, Tortricidae) with descriptions of eight new species",2012,2010,Zootaxa,345,372,http://treatment.plazi.org/id/03C13418FFEEFF961AE7F886388AFE7A,"Dracontogena metamorphica (Meyrick, 1928)",species,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Dracontogena,metamorphica,
10.5281/zenodo.282268,,1175-5326,"Aarvik, Leif & Karisch, Timm & Marthinsen, Gunnhild","Review of the Afrotropical genus Dracontogena Diakonoff, 1970 (Lepidoptera, Tortricidae) with descriptions of eight new species",2012,2010,Zootaxa,345,372,http://treatment.plazi.org/id/03C13418FFEFFF901AE7FDC938F4F999,"Dracontogena bernardi Karisch, 2005",species,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Dracontogena,bernardi,
10.5281/zenodo.282268,,1175-5326,"Aarvik, Leif & Karisch, Timm & Marthinsen, Gunnhild","Review of the Afrotropical genus Dracontogena Diakonoff, 1970 (Lepidoptera, Tortricidae) with descriptions of eight new species",2012,2010,Zootaxa,345,372,http://treatment.plazi.org/id/03C13418FFEFFF911AE7F9D93847FC11,Dracontogena solii Aarvik & Karisch,species,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Dracontogena,solii,sp. nov.
10.5281/zenodo.282268,,1175-5326,"Aarvik, Leif & Karisch, Timm & Marthinsen, Gunnhild","Review of the Afrotropical genus Dracontogena Diakonoff, 1970 (Lepidoptera, Tortricidae) with descriptions of eight new species",2012,2010,Zootaxa,345,372,http://treatment.plazi.org/id/03C13418FFF1FF8E1AE7FA603D0AF80C,"Dracontogena schnirchi Karisch, 2005",species,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Dracontogena,schnirchi,
10.5281/zenodo.282268,,1175-5326,"Aarvik, Leif & Karisch, Timm & Marthinsen, Gunnhild","Review of the Afrotropical genus Dracontogena Diakonoff, 1970 (Lepidoptera, Tortricidae) with descriptions of eight new species",2012,2010,Zootaxa,345,372,http://treatment.plazi.org/id/03C13418FFF1FF8E1AE7FF303DBCFADA,"Dracontogena deltozyga (Meyrick, 1928)",species,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Dracontogena,deltozyga,comb. nov.
10.5281/zenodo.282268,,1175-5326,"Aarvik, Leif & Karisch, Timm & Marthinsen, Gunnhild","Review of the Afrotropical genus Dracontogena Diakonoff, 1970 (Lepidoptera, Tortricidae) with descriptions of eight new species",2012,2010,Zootaxa,345,372,http://treatment.plazi.org/id/03C13418FFF2FF8D1AE7FA793D6AF832,"Dracontogena lucki Karisch, 2005",species,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Dracontogena,lucki,
10.5281/zenodo.282268,,1175-5326,"Aarvik, Leif & Karisch, Timm & Marthinsen, Gunnhild","Review of the Afrotropical genus Dracontogena Diakonoff, 1970 (Lepidoptera, Tortricidae) with descriptions of eight new species",2012,2010,Zootaxa,345,372,http://treatment.plazi.org/id/03C13418FFF5FF8A1AE7FC823820F815,Dracontogena sundi Aarvik & Karisch,species,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Dracontogena,sundi,sp. nov.
http://dx.doi.org/10.3897/zookeys.261.4226,,,"Aballay, Fernando H. & Arriagada, Gerardo & Flores, Gustavo E.",An illustrated key to and diagnoses of the species of Histeridae (Coleoptera) associated with decaying carcasses in Argentina,2013,2010,ZooKeys,61,84,http://treatment.plazi.org/id/3F6B4C92652183101953103055C3E2CB,Carcinops (Carcinops) troglodytes (Paykull),species,,,,,,Carcinops,troglodytes,
http://dx.doi.org/10.3897/zookeys.261.4226,,,"Aballay, Fernando H. & Arriagada, Gerardo & Flores, Gustavo E.",An illustrated key to and diagnoses of the species of Histeridae (Coleoptera) associated with decaying carcasses in Argentina,2013,2010,ZooKeys,61,84,http://treatment.plazi.org/id/02F46DC2859B5B7954F171D0ABC994AF,Euspilotus (sensu stricto) lepidus (Erichson),species,,,,,,Euspilotus,lepidus,
http://dx.doi.org/10.3897/zookeys.261.4226,,,"Aballay, Fernando H. & Arriagada, Gerardo & Flores, Gustavo E.",An illustrated key to and diagnoses of the species of Histeridae (Coleoptera) associated with decaying carcasses in Argentina,2013,2010,ZooKeys,61,84,http://treatment.plazi.org/id/06B7FF87CAE2F4F871BDCA4AFD857C20,Euspilotus (Hesperosaprinus) azureus (Sahlberg),species,,,,,,Euspilotus,azureus,
http://dx.doi.org/10.3897/zookeys.261.4226,,,"Aballay, Fernando H. & Arriagada, Gerardo & Flores, Gustavo E.",An illustrated key to and diagnoses of the species of Histeridae (Coleoptera) associated with decaying carcasses in Argentina,2013,2010,ZooKeys,61,84,http://treatment.plazi.org/id/1F954E105BB42E9DF82CB0ECDF43522D,Euspilotus (sensu stricto) richteri Lewis,species,,,,,,Euspilotus,richteri,
http://dx.doi.org/10.3897/zookeys.261.4226,,,"Aballay, Fernando H. & Arriagada, Gerardo & Flores, Gustavo E.",An illustrated key to and diagnoses of the species of Histeridae (Coleoptera) associated with decaying carcasses in Argentina,2013,2010,ZooKeys,61,84,http://treatment.plazi.org/id/3562414458CAB9117E026CF5484DB425,Euspilotus (sensu stricto) lacordairei (Marseul),species,,,,,,Euspilotus,lacordairei,
